1,0,0,0,1.3318,
1,0,0,0,1.3318,
0,0.281601,0.185806,0,0,
0,0.281601,0.185806,0,0,
0,0.281603,0.185838,0,0,
0,0.281604,0.185869,0,0,
0,0.281605,0.185899,0,0,
0,0.281606,0.185929,0,0,
0,0.281607,0.185958,0,0,
0,0.281606,0.185987,0,0,
0,0.281606,0.186016,0,0,
0,0.281605,0.186045,0,0,
0,0.281603,0.186074,0,0,
0,0.281597,0.18613,0,0,
0,0.281597,0.18613,0,0,
0,0.281594,0.186159,0,0,
0,0.281591,0.186187,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281587,0.186216,0,0,
0,0.281479,0.186747,0,0,
0,0.281473,0.186781,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.281467,0.186816,0,0,
0,0.28146,0.187415,0,0,
0,0.281465,0.18745,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281472,0.187485,0,0,
0,0.281596,0.188089,0,0,
0,0.281601,0.188127,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281606,0.188164,0,0,
0,0.281596,0.188807,0,0,
0,0.281591,0.188842,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281586,0.188878,0,0,
0,0.281505,0.189408,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.281502,0.189434,0,0,
0,0.28148,0.189914,0,0,
0,0.281481,0.189947,0,0,
0,0.281481,0.189982,0,0,
0,0.281481,0.189982,0,0,
0,0.281481,0.189982,0,0,
